,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,yearincome,monthlyincome,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,roledepartament,remotework
541,34.0,No,rarely,121.0, Research & Development ,2,4,unknown,804.0,3,F,86.0,2,1, research scientist ,1,unknown,7530,1,unknown,11,3.15,3,40.0,52572.0,4381.0,0,6.0,3,3.0,6,1,3,1989, research scientist  -  research & development ,Si
542,35.0,No,rarely,950.0,unknown,7,3,Other,unknown,3,M,59.0,3,3, manufacturing director ,3,single,18869,3,no,21,4.0,2,40.0,77732.23346303502,6477.686121919585,0,17.0,3,4.0,8,1,6,1988,unknown,No
543,35.0,No,rarely,1343.0,unknown,16,1,Medical,856.0,1,F,53.0,2,1, research scientist ,1,unknown,17852,1,unknown,11,3.0,4,40.0,30708.0,2559.0,0,6.0,3,2.0,6,1,1,1988,unknown,No
544,33.0,No,rarely,827.0, Research & Development ,1,4,unknown,998.0,3,F,84.0,4,2, healthcare representative ,2,married,20161,1,yes,13,3.0,1,40.0,65856.0,5488.0,1,11.318933823529411,2,3.0,6,1,2,1990, healthcare representative  -  research & development ,Si
545,29.0,No,rarely,1107.0,unknown,28,4,Life Sciences,1120.0,3,F,93.0,3,1, research scientist ,4,divorced,26968,4,no,22,4.0,1,40.0,30168.0,2514.0,1,11.0,1,3.0,7,1,7,1994,unknown,No
546,29.0,No,frequently,490.0, Research & Development ,10,3,unknown,1143.0,4,F,61.0,3,1, research scientist ,2,divorced,17940,0,no,14,3.0,4,40.0,77732.23346303502,6477.686121919585,2,8.0,2,2.0,7,1,1,1994, research scientist  -  research & development ,Si
547,34.0,No,rarely,1400.0,unknown,9,1,Life Sciences,unknown,2,F,70.0,3,2, sales executive ,3,married,5829,1,unknown,20,4.0,1,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,2.0,6,1,3,1989,unknown,No
548,28.0,No,rarely,1179.0,unknown,19,4,Medical,unknown,4,M,78.0,2,1, laboratory technician ,1,married,12449,1,unknown,12,3.0,3,40.0,38352.0,3196.0,3,6.0,2,3.0,6,3,3,1995,unknown,No
549,44.0,No,rarely,1117.0,unknown,2,1,Life Sciences,unknown,1,F,72.0,4,1, research scientist ,4,married,19982,1,unknown,13,3.0,4,40.0,77732.23346303502,6477.686121919585,1,10.0,5,3.0,10,7,7,1979,unknown,No
550,31.0,No,rarely,1332.0, Research & Development ,11,2,unknown,1251.0,3,M,80.0,3,2, healthcare representative ,1,married,17089,1,yes,12,3.15,4,40.0,77732.23346303502,6477.686121919585,0,6.0,2,2.0,6,0,1,1992, healthcare representative  -  research & development ,No
551,26.0,No,rarely,583.0, Research & Development ,4,2,Life Sciences,unknown,3,M,53.0,3,1, research scientist ,4,unknown,9973,1,yes,20,4.0,2,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,2,2.0,8,2,2,1997, research scientist  -  research & development ,No
552,47.0,No,rarely,465.0,unknown,1,3,unknown,1438.0,1,M,74.0,3,1, research scientist ,4,unknown,10205,7,no,12,3.0,3,40.0,41040.0,3420.0,1,17.0,2,2.0,6,1,2,1976,unknown,Si
553,37.0,No,rarely,1413.0, Research & Development ,5,2,unknown,unknown,3,M,84.0,4,1, laboratory technician ,3,single,25470,0,no,14,3.0,1,40.0,77732.23346303502,6477.686121919585,0,7.0,2,1.0,6,1,3,1986, laboratory technician  -  research & development ,No
554,32.0,No,rarely,1200.0,unknown,1,4,unknown,1574.0,4,M,66.0281045751634,3,2, research scientist ,1,married,25174,4,unknown,14,3.0,2,40.0,49044.0,4087.0,1,9.0,3,2.0,6,1,2,1991,unknown,Si
555,32.0,No,rarely,977.0,unknown,2,3,Medical,1671.0,4,M,45.0,3,2, research scientist ,2,divorced,25518,0,no,13,3.0,3,40.0,77732.23346303502,6477.686121919585,2,10.0,4,2.0,9,1,6,1991,unknown,Si
556,33.0,No,non-travel,530.0,unknown,16,3,Life Sciences,unknown,3,F,36.0,3,2, sales executive ,4,unknown,16130,1,yes,25,4.0,3,40.0,64416.0,5368.0,1,7.0,2,3.0,6,1,2,1990,unknown,No
557,47.0,Yes,rarely,1093.0, Sales ,9,3,unknown,unknown,3,M,82.0,1,4, sales executive ,3,married,24164,7,no,11,3.15,3,40.0,155232.0,12936.0,0,25.0,3,1.0,23,14,10,1976, sales executive  -  sales ,Si
558,41.0,Yes,rarely,1102.0,unknown,1,2,unknown,unknown,2,F,94.0,3,2, sales executive ,4,unknown,19479,8,yes,11,3.0,1,40.0,77732.23346303502,6477.686121919585,0,8.0,0,1.0,6,0,5,1982,unknown,No
559,35.0,No,rarely,809.0, Research & Development ,16,3,Medical,unknown,1,M,84.0,4,1, laboratory technician ,2,married,16479,0,unknown,13,3.0,3,40.0,77732.23346303502,6477.686121919585,1,6.0,5,3.0,5,0,3,1988, laboratory technician  -  research & development ,No
560,29.0,No,rarely,1328.0,unknown,2,3,Life Sciences,94.0,3,M,76.0,3,1, research scientist ,2,married,4956,0,no,23,4.0,4,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,3,3.0,5,0,4,1994,unknown,No
561,32.0,No,rarely,548.0,unknown,1,3,Life Sciences,unknown,2,M,66.0,3,2, research scientist ,2,unknown,7346,1,no,17,3.0,2,40.0,77732.23346303502,6477.686121919585,2,10.0,3,3.0,10,0,9,1991,unknown,Si
562,35.0,No,rarely,1214.0,unknown,1,3,Medical,unknown,2,M,30.0,2,1, research scientist ,3,single,26278,1,no,18,3.0,1,40.0,77732.23346303502,6477.686121919585,0,6.0,3,3.0,6,0,4,1988,unknown,No
563,56.0,No,rarely,,unknown,13,3,unknown,112.0,4,M,66.0281045751634,1,3, manufacturing director ,4,unknown,21698,4,no,11,3.0,1,40.0,77732.23346303502,6477.686121919585,0,37.0,3,2.0,6,0,2,1967,unknown,Si
564,28.0,No,rarely,120.0,unknown,4,3,Medical,129.0,2,M,43.0,3,2, sales executive ,3,unknown,8863,1,unknown,15,3.0,2,40.0,50652.0,4221.0,0,5.0,3,4.0,5,0,4,1995,unknown,Si
565,25.0,Yes,rarely,240.0,unknown,5,3,unknown,142.0,3,M,46.0,2,2, sales executive ,3,single,26959,1,yes,11,3.0,4,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,1,3.0,6,0,3,1998,unknown,Si
566,56.0,Yes,rarely,441.0,unknown,14,4,Life Sciences,161.0,2,F,72.0,3,1, research scientist ,2,unknown,4510,9,unknown,18,3.0,1,40.0,59556.0,4963.0,3,7.0,2,3.0,5,4,3,1967,unknown,Si
567,26.0,No,rarely,841.0, Research & Development ,6,3,unknown,164.0,3,F,46.0,2,1, research scientist ,2,married,23300,1,unknown,19,3.0,3,40.0,77732.23346303502,6477.686121919585,0,5.0,3,2.0,5,4,3,1997, research scientist  -  research & development ,No
568,32.0,Yes,rarely,1033.0,unknown,9,3,Medical,190.0,1,F,41.0,3,1, laboratory technician ,1,unknown,10224,7,no,22,4.0,1,40.0,50400.0,4200.0,0,11.318933823529411,2,4.0,5,0,4,1991,unknown,No
569,30.0,No,rarely,,unknown,18,3,Life Sciences,194.0,1,F,75.0,3,1, research scientist ,3,single,23910,1,no,14,3.0,3,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,4,2.0,5,0,4,1993,unknown,Si
570,50.0,No,rarely,1452.0,unknown,11,3,unknown,226.0,3,F,53.0,3,5, manager ,2,unknown,17053,3,unknown,15,3.0,2,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,5,3.0,5,4,4,1973,unknown,No
571,32.0,No,rarely,120.0,unknown,6,5,Life Sciences,231.0,3,M,43.0,3,1, research scientist ,3,unknown,12430,3,no,20,4.0,1,40.0,77732.23346303502,6477.686121919585,0,8.0,2,2.76,5,1,4,1991,unknown,No
572,45.0,No,rarely,1268.0,unknown,4,2,unknown,240.0,3,F,30.0,3,2, sales executive ,1,unknown,6319,4,unknown,11,3.0,1,40.0,60072.0,5006.0,1,9.0,3,4.0,5,0,3,1978,unknown,No
573,43.0,No,rarely,,unknown,7,3,unknown,262.0,4,M,37.0,4,1, research scientist ,4,divorced,5228,4,no,14,3.0,4,40.0,77732.23346303502,6477.686121919585,3,7.0,3,4.0,5,2,2,1980,unknown,Si
574,29.0,Yes,rarely,121.0,unknown,27,3,Marketing,283.0,2,F,35.0,3,3, sales executive ,4,married,24525,1,unknown,22,4.0,4,40.0,91668.0,7639.0,3,10.0,3,2.0,10,1,9,1994,unknown,Si
575,31.0,No,non-travel,, Research & Development ,1,4,Medical,308.0,3,M,90.0,1,2, manufacturing director ,3,unknown,4381,0,unknown,12,3.0,4,40.0,77732.23346303502,6477.686121919585,1,6.0,2,3.0,5,1,4,1992, manufacturing director  -  research & development ,Si
576,33.0,Yes,rarely,813.0,unknown,14,3,unknown,325.0,3,M,58.0,3,1, laboratory technician ,4,married,22149,5,yes,13,3.0,3,40.0,77732.23346303502,6477.686121919585,1,8.0,2,1.0,5,0,4,1990,unknown,No
577,31.0,Yes,rarely,307.0,unknown,29,2,unknown,355.0,3,M,71.0,2,1, laboratory technician ,2,unknown,11652,0,no,11,3.0,2,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,2,4.0,5,1,4,1992,unknown,Si
578,37.0,No,rarely,228.0,unknown,6,4,unknown,378.0,3,M,66.0281045751634,3,2, sales executive ,4,unknown,22825,4,no,14,3.0,2,40.0,78024.0,6502.0,1,11.318933823529411,5,4.0,5,0,1,1986,unknown,Si
579,50.0,No,rarely,797.0, Research & Development ,4,1,unknown,unknown,1,M,96.0,3,5, research director ,2,divorced,15815,3,no,14,3.0,1,40.0,77732.23346303502,6477.686121919585,2,28.0,4,2.0,10,1,6,1973, research director  -  research & development ,No
580,42.0,No,frequently,555.0,unknown,26,3,unknown,unknown,3,F,77.0,3,4, sales executive ,2,married,14864,5,unknown,14,3.0,4,40.0,162300.0,13525.0,1,11.318933823529411,2,2.76,20,4,8,1981,unknown,Si
581,27.0,No,rarely,1377.0,unknown,2,3,unknown,unknown,4,M,74.0,3,2, sales executive ,3,unknown,5242,1,yes,11,3.0,1,40.0,77732.23346303502,6477.686121919585,0,5.0,3,3.0,5,0,4,1996,unknown,Si
582,27.0,No,non-travel,210.0,unknown,1,1,Marketing,449.0,3,M,73.0,3,2, sales executive ,2,unknown,22107,0,yes,13,3.0,4,40.0,76188.0,6349.0,1,11.318933823529411,0,2.76,5,1,4,1996,unknown,Si
583,41.0,No,rarely,483.0,unknown,6,3,unknown,466.0,4,M,66.0281045751634,2,2, manufacturing director ,2,single,10110,6,yes,15,3.0,4,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,3.0,5,1,2,1982,unknown,Si
584,37.0,No,rarely,921.0,unknown,10,3,Medical,486.0,3,F,98.0,3,1, laboratory technician ,1,unknown,17663,6,no,20,4.0,2,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,3,3.0,5,0,3,1986,unknown,Si
585,40.0,Yes,rarely,575.0,unknown,22,2,unknown,492.0,2,M,68.0,2,2, sales executive ,3,unknown,6110,2,yes,12,3.0,1,40.0,76560.0,6380.0,2,8.0,6,3.0,6,1,0,1983,unknown,Si
586,55.0,No,rarely,1311.0,unknown,2,3,unknown,505.0,3,F,97.0,3,4, manager ,4,single,23258,2,yes,13,3.0,3,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,2,3.0,5,1,2,1968,unknown,No
587,26.0,Yes,frequently,575.0,unknown,3,1,unknown,510.0,3,M,73.0,3,1, research scientist ,1,unknown,6582,0,unknown,22,4.0,3,40.0,37224.0,3102.0,0,11.318933823529411,2,3.0,6,0,4,1997,unknown,Si
588,40.0,No,rarely,759.0,unknown,2,2,Marketing,unknown,4,F,46.0,3,2, sales executive ,2,divorced,22553,7,unknown,12,3.0,3,40.0,77732.23346303502,6477.686121919585,2,11.318933823529411,5,3.0,5,1,3,1983,unknown,Si
589,25.0,No,rarely,891.0, Sales ,4,2,unknown,527.0,2,F,99.0,2,2, sales executive ,4,single,12090,1,yes,11,3.0,2,40.0,77732.23346303502,6477.686121919585,0,5.0,3,3.0,5,1,3,1998, sales executive  -  sales ,No
590,30.0,No,rarely,1082.0,unknown,12,3,unknown,unknown,2,F,83.0,3,2, sales executive ,3,single,19558,0,no,11,3.15,2,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,6,3.0,5,4,4,1993,unknown,Si
591,52.0,No,rarely,319.0,unknown,32,3,unknown,unknown,4,M,66.0281045751634,2,3, manufacturing director ,3,married,19609,2,unknown,14,3.15,3,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,4,3.0,5,0,4,1971,unknown,No
592,42.0,No,frequently,532.0,unknown,12,2,unknown,547.0,1,F,92.0,3,2, research scientist ,3,unknown,12932,2,no,11,3.0,2,40.0,54672.0,4556.0,1,19.0,3,3.0,5,0,2,1981,unknown,No
593,30.0,No,rarely,317.0,unknown,2,3,Life Sciences,548.0,3,F,43.0,1,2, manufacturing director ,4,unknown,24793,2,no,20,4.0,3,40.0,77732.23346303502,6477.686121919585,0,11.0,2,3.0,5,0,2,1993,unknown,Si
594,35.0,No,rarely,144.0,unknown,22,3,Life Sciences,577.0,4,M,46.0,1,1, laboratory technician ,3,single,19225,0,no,15,3.0,3,40.0,50760.0,4230.0,0,11.318933823529411,2,3.0,5,4,3,1988,unknown,No
595,31.0,No,rarely,688.0,unknown,7,3,unknown,unknown,3,M,44.0,2,3, manager ,4,divorced,25291,9,unknown,21,4.0,3,40.0,77732.23346303502,6477.686121919585,1,10.0,3,2.0,5,0,1,1992,unknown,Si
596,35.0,No,rarely,195.0, Sales ,1,3,unknown,unknown,1,F,80.0,3,2, sales executive ,3,single,6698,1,unknown,16,3.0,4,40.0,58308.0,4859.0,0,5.0,3,3.0,5,0,3,1988, sales executive  -  sales ,Si
597,25.0,No,rarely,622.0,unknown,13,1,unknown,unknown,2,M,40.0,3,1, sales representative ,3,unknown,26376,1,unknown,11,3.0,3,40.0,77732.23346303502,6477.686121919585,0,7.0,1,3.0,7,0,6,1998,unknown,Si
598,32.0,No,rarely,646.0,unknown,9,4,unknown,679.0,1,F,92.0,3,2, research scientist ,4,married,18089,1,unknown,12,3.0,4,40.0,75864.0,6322.0,1,6.0,2,2.76,6,0,5,1991,unknown,No
599,47.0,Yes,rarely,719.0,unknown,27,2,Life Sciences,785.0,2,F,77.0,4,2, sales executive ,3,unknown,10339,4,yes,12,3.0,4,40.0,77732.23346303502,6477.686121919585,0,8.0,2,3.0,5,1,3,1976,unknown,No
600,30.0,No,frequently,1012.0,unknown,5,4,Life Sciences,861.0,2,M,66.0281045751634,2,1, research scientist ,4,divorced,2373,9,no,12,3.0,2,40.0,77732.23346303502,6477.686121919585,1,10.0,3,2.0,5,0,3,1993,unknown,Si
601,45.0,No,rarely,930.0,unknown,9,3,Marketing,864.0,4,M,74.0,3,3, sales executive ,1,divorced,19239,4,yes,12,3.0,3,40.0,129132.0,10761.0,1,18.0,2,3.0,5,0,2,1978,unknown,No
602,36.0,No,rarely,1278.0,unknown,8,3,Life Sciences,878.0,1,M,77.0,2,1, human resources ,1,unknown,8635,0,unknown,21,4.0,3,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,3.0,5,0,3,1987,unknown,Si
603,31.0,No,rarely,1222.0,unknown,11,4,unknown,895.0,4,M,48.0,3,1, research scientist ,4,unknown,14871,3,unknown,19,3.0,2,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,2,3.0,6,0,2,1992,unknown,Si
604,37.0,No,frequently,1231.0,unknown,21,2,Medical,900.0,3,F,54.0,3,1, sales representative ,4,married,21222,5,unknown,15,3.0,2,40.0,35676.0,2973.0,1,11.318933823529411,3,3.0,5,0,0,1986,unknown,No
605,39.0,No,rarely,1383.0,unknown,2,3,Life Sciences,unknown,4,F,42.0,2,2, human resources ,4,unknown,7790,8,no,11,3.0,3,40.0,62448.0,5204.0,2,13.0,2,3.0,5,0,4,1984,unknown,No
606,42.0,No,rarely,462.0,unknown,14,2,unknown,936.0,3,F,68.0,2,2, sales executive ,3,unknown,7824,7,unknown,17,3.0,1,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,6,3.0,5,0,3,1981,unknown,Si
607,30.0,No,rarely,231.0,unknown,8,2,unknown,unknown,3,M,62.0,3,3, sales executive ,3,unknown,9977,5,no,11,3.0,1,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,2,4.0,8,7,7,1993,unknown,No
608,50.0,No,rarely,,unknown,1,2,Medical,997.0,4,M,66.0,3,4, research director ,4,divorced,6615,9,no,22,3.15,3,40.0,208788.0,17399.0,1,32.0,1,2.0,5,1,3,1973,unknown,Si
609,59.0,No,rarely,1089.0, Sales ,1,2,unknown,1048.0,2,M,66.0,3,3, manager ,4,unknown,11038,3,yes,14,3.0,3,40.0,77732.23346303502,6477.686121919585,1,14.0,1,1.0,6,0,4,1964, manager  -  sales ,Si
610,54.0,No,rarely,1082.0,unknown,2,4,Life Sciences,unknown,3,F,41.0,2,3, sales executive ,3,married,8392,6,no,11,3.0,2,40.0,77732.23346303502,6477.686121919585,1,13.0,4,3.0,9,7,0,1969,unknown,Si
611,56.0,No,rarely,1240.0,unknown,9,3,Medical,1071.0,1,F,63.0,3,1, research scientist ,3,married,12154,2,no,19,3.0,2,40.0,77732.23346303502,6477.686121919585,1,18.0,4,3.0,5,0,3,1967,unknown,No
612,48.0,No,rarely,1262.0,unknown,1,4,unknown,1116.0,1,M,35.0,4,4, manager ,4,single,16154,2,no,22,3.15,3,40.0,202620.0,16885.0,0,11.318933823529411,3,2.0,5,2,1,1975,unknown,Si
613,39.0,No,rarely,439.0, Research & Development ,9,3,Life Sciences,1132.0,3,M,70.0,3,2, laboratory technician ,2,single,8770,9,no,15,3.0,3,40.0,77732.23346303502,6477.686121919585,0,9.0,2,2.0,5,0,3,1984, laboratory technician  -  research & development ,No
614,35.0,No,rarely,528.0,unknown,8,4,Technical Degree,unknown,3,M,100.0,3,1, human resources ,3,unknown,7108,1,no,17,3.0,2,40.0,51876.0,4323.0,0,6.0,2,1.0,5,1,4,1988,unknown,Si
615,42.0,No,rarely,647.0, Sales ,4,4,Marketing,1171.0,2,M,45.0,3,2, sales executive ,1,single,2253,7,no,13,3.0,4,40.0,61860.0,5155.0,0,11.318933823529411,3,2.76,6,1,5,1981, sales executive  -  sales ,No
616,44.0,Yes,rarely,1097.0,unknown,10,4,unknown,1200.0,3,M,96.0,3,1, research scientist ,3,single,10826,1,yes,11,3.0,3,40.0,35232.0,2936.0,0,6.0,4,3.0,6,0,2,1979,unknown,No
617,29.0,No,rarely,942.0,unknown,15,1,unknown,1202.0,2,F,69.0,1,1, research scientist ,4,married,26933,0,yes,18,3.15,1,40.0,77732.23346303502,6477.686121919585,1,6.0,2,2.0,5,1,3,1994,unknown,No
618,33.0,No,rarely,147.0,unknown,2,3,Human Resources,unknown,2,M,99.0,3,1, human resources ,3,unknown,8429,1,no,13,3.0,4,40.0,77732.23346303502,6477.686121919585,1,5.0,2,3.0,5,1,4,1990,unknown,Si
619,54.0,No,frequently,966.0,unknown,1,4,unknown,1245.0,4,F,53.0,3,3, manufacturing director ,3,unknown,9659,7,no,17,3.0,1,40.0,77732.23346303502,6477.686121919585,1,33.0,2,1.0,5,1,4,1969,unknown,No
620,46.0,No,rarely,168.0, Sales ,4,2,unknown,1280.0,4,F,33.0,2,5, manager ,2,married,9946,2,unknown,14,3.0,3,40.0,225468.0,18789.0,1,11.318933823529411,2,3.0,11,0,8,1977, manager  -  sales ,Si
621,30.0,No,non-travel,,unknown,9,2,Medical,unknown,3,F,72.0,3,2, manufacturing director ,3,single,12858,7,yes,18,3.15,3,40.0,77732.23346303502,6477.686121919585,0,10.0,3,3.0,8,1,7,1993,unknown,Si
622,32.0,Yes,rarely,1089.0,unknown,7,2,Life Sciences,1309.0,4,M,79.0,3,2, laboratory technician ,3,unknown,22845,1,unknown,18,3.0,1,40.0,58596.0,4883.0,1,11.318933823529411,3,3.0,10,1,1,1991,unknown,Si
623,40.0,Yes,rarely,299.0,unknown,25,4,unknown,unknown,4,M,57.0,2,3, sales executive ,2,single,17235,2,yes,12,3.0,3,40.0,77732.23346303502,6477.686121919585,0,9.0,2,3.0,5,1,0,1983,unknown,Si
624,34.0,No,non-travel,999.0,unknown,26,1,unknown,1374.0,1,F,92.0,2,1, research scientist ,3,divorced,15891,1,no,20,4.0,3,40.0,24348.0,2029.0,3,5.0,2,3.0,5,0,0,1989,unknown,Si
625,39.0,No,rarely,1498.0, Sales ,21,4,unknown,1390.0,1,M,44.0,2,2, sales executive ,4,married,3567,3,unknown,12,3.0,4,40.0,77732.23346303502,6477.686121919585,2,8.0,2,4.0,5,1,4,1984, sales executive  -  sales ,No
626,37.0,No,rarely,1439.0,unknown,4,1,unknown,unknown,3,M,54.0,3,1, research scientist ,3,married,5182,7,yes,15,3.0,4,40.0,35952.0,2996.0,0,8.0,2,3.0,6,1,3,1986,unknown,No
627,33.0,No,rarely,1111.0, Sales ,41,1,Life Sciences,1395.0,4,M,61.0,3,2, sales executive ,4,married,19293,6,unknown,13,3.0,1,40.0,77732.23346303502,6477.686121919585,0,8.0,2,4.0,5,1,2,1990, sales executive  -  sales ,Si
628,39.0,No,non-travel,1485.0, Research & Development ,25,2,unknown,1397.0,3,M,71.0,3,3, healthcare representative ,3,unknown,3449,3,no,21,4.0,2,40.0,77732.23346303502,6477.686121919585,1,13.0,2,3.0,6,0,5,1984, healthcare representative  -  research & development ,No
629,52.0,No,rarely,258.0,unknown,8,4,Other,1409.0,3,F,54.0,3,1, laboratory technician ,1,married,17363,9,no,13,3.15,3,40.0,77732.23346303502,6477.686121919585,0,12.0,2,1.0,5,0,4,1971,unknown,Si
630,36.0,No,rarely,1174.0,unknown,3,4,unknown,1425.0,1,F,99.0,3,2, sales executive ,2,single,20763,3,yes,16,3.0,4,40.0,111336.0,9278.0,0,15.0,3,3.0,5,0,1,1987,unknown,Si
631,36.0,No,rarely,172.0,unknown,47,4,Life Sciences,1435.0,4,M,66.0281045751634,2,2, laboratory technician ,4,single,22604,1,unknown,16,3.0,3,40.0,77732.23346303502,6477.686121919585,0,10.0,2,2.0,10,1,8,1987,unknown,Si
632,24.0,No,rarely,,unknown,4,1,unknown,1445.0,4,F,42.0,3,2, sales executive ,3,married,15211,1,yes,12,3.0,3,40.0,49944.0,4162.0,2,11.318933823529411,3,3.0,5,0,3,1999,unknown,Si
633,34.0,No,rarely,401.0,unknown,1,3,Life Sciences,unknown,4,F,86.0,2,1, laboratory technician ,2,unknown,3708,5,no,17,3.0,1,40.0,77732.23346303502,6477.686121919585,1,7.0,2,2.0,5,0,2,1989,unknown,No
634,28.0,No,rarely,866.0, Sales ,5,3,unknown,1469.0,4,M,66.0281045751634,3,2, sales executive ,1,single,23490,0,unknown,18,3.0,4,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,4,3.0,5,1,3,1995, sales executive  -  sales ,Si
635,33.0,No,rarely,1099.0, Research & Development ,4,4,Medical,unknown,1,F,82.0,2,1, laboratory technician ,2,unknown,8192,8,no,11,3.0,4,40.0,77732.23346303502,6477.686121919585,0,8.0,5,3.0,5,0,2,1990, laboratory technician  -  research & development ,Si
636,47.0,No,rarely,571.0,unknown,14,3,Medical,1503.0,3,F,66.0281045751634,3,2, sales executive ,3,married,24200,3,unknown,17,3.0,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,4,2.0,5,1,2,1976,unknown,Si
637,40.0,Yes,rarely,676.0,unknown,9,4,Life Sciences,1534.0,4,M,86.0,3,1, laboratory technician ,1,single,21831,3,unknown,14,3.0,2,40.0,77732.23346303502,6477.686121919585,0,15.0,3,1.0,5,1,0,1983,unknown,No
638,45.0,No,rarely,950.0,unknown,49,3,Technical Degree,1546.0,4,M,97.0,3,1, research scientist ,4,married,4585,4,no,20,4.0,4,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,3,3.0,5,0,3,1978,unknown,Si
639,40.0,No,rarely,1342.0,unknown,9,2,unknown,1548.0,1,M,47.0,3,2, sales executive ,1,unknown,19345,0,unknown,12,3.0,4,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,5,4.0,8,7,1,1983,unknown,Si
640,29.0,No,rarely,995.0,unknown,2,1,Life Sciences,unknown,1,M,87.0,3,2, healthcare representative ,4,unknown,24483,1,unknown,19,3.0,4,40.0,106236.0,8853.0,1,6.0,0,4.0,6,1,3,1994,unknown,Si
641,40.0,No,rarely,118.0,unknown,14,2,Life Sciences,1598.0,4,F,84.0,3,2, sales executive ,1,married,11262,1,no,15,3.0,3,40.0,77732.23346303502,6477.686121919585,1,5.0,2,3.0,5,1,2,1983,unknown,Si
642,43.0,No,rarely,990.0,unknown,27,3,unknown,1599.0,4,M,87.0,4,1, laboratory technician ,2,divorced,5855,5,unknown,12,3.0,3,40.0,58512.0,4876.0,1,11.318933823529411,0,2.76,6,0,2,1980,unknown,No
643,30.0,No,rarely,241.0,unknown,7,3,unknown,1609.0,2,M,48.0,2,1, research scientist ,2,unknown,5348,1,no,12,3.0,2,40.0,25692.0,2141.0,1,6.0,3,2.0,6,1,1,1993,unknown,Si
644,38.0,No,rarely,, Research & Development ,2,2,unknown,1638.0,4,F,54.0,2,3, manufacturing director ,3,unknown,14199,3,unknown,19,3.0,4,40.0,93072.0,7756.0,1,10.0,6,4.0,5,0,2,1985, manufacturing director  -  research & development ,Si
645,37.0,No,rarely,1470.0, Research & Development ,10,3,unknown,1640.0,2,F,71.0,3,1, research scientist ,2,married,9953,1,unknown,11,3.0,1,40.0,47232.0,3936.0,1,8.0,2,1.0,8,7,7,1986, research scientist  -  research & development ,No
646,39.0,No,rarely,492.0,unknown,12,3,Medical,unknown,4,M,66.0,3,2, manufacturing director ,2,unknown,7693,4,no,21,4.0,3,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,3.0,5,1,0,1984,unknown,Si
647,36.0,No,rarely,1040.0, Research & Development ,11,2,Life Sciences,1664.0,1,M,79.0,4,2, healthcare representative ,1,divorced,26308,6,no,20,4.0,1,40.0,82104.0,6842.0,1,13.0,3,3.0,5,0,4,1987, healthcare representative  -  research & development ,Si
648,23.0,Yes,rarely,1320.0,unknown,8,1,Medical,1684.0,4,M,93.0,2,1, laboratory technician ,3,single,20586,1,unknown,11,3.15,1,40.0,47868.0,3989.0,0,5.0,2,3.0,5,1,2,2000,unknown,Si
649,35.0,No,rarely,146.0,unknown,2,4,unknown,1704.0,1,M,79.0,2,1, research scientist ,4,unknown,13970,0,yes,14,3.0,3,40.0,59160.0,4930.0,0,6.0,2,4.0,5,1,4,1988,unknown,Si
650,31.0,No,frequently,163.0,unknown,24,1,Technical Degree,1736.0,4,F,30.0,3,2, manufacturing director ,4,single,6670,2,unknown,20,4.0,4,40.0,77732.23346303502,6477.686121919585,0,9.0,3,2.0,5,1,4,1992,unknown,Si
